,customer_id,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount
697,34857,34857,Hoàng Quang H*a,Nam,1994-02-19,"2816/42, Đường Số 4, Phường 3, Hoàng Mai, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,2389603209,padilladawn@example.net,Lập trình viên,Đi làm,Đã kết hôn,VIP,2020-11-13,,Active,555,361,0.1,IO990,28,341,180,104,412,482,False,11,1,9394971000,997285000,706393000,530119000,658305000,819904000,54507600,3627980,197,91,21,0.5612308905908003,Dịch vụ không chuyên nghiệp,13,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.4312948262509345,7,0.66,52,31,0.8898375229166606,Ổn định,1137000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Có,2700000,158040000
698,26199,26199,La Đức T***h,Nữ,2005-05-14,"2210/474, Đường Hoàng Diệu, Phường 2, Ba Vì, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-522-884-6105x2763,carsonlaura@example.org,Giám đốc,Đại học,Độc thân,VIP,2019-01-24,,Active,914,497,0.1,CU695,17,180,181,82,71,316,True,15,2,1744047000,84715000,388554000,943416000,163611000,534435000,4583200,4317570,94,3,18,0.2799354216236992,Sản phẩm không như hình ảnh minh họa,1,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,"(['Điểm thanh toán tự động'], [0])",True,0.1953843214906852,75,0.17,274,42,0.2902463343956849,Rất ổn định,3137000,Đầu tư,Trên 1 tỷ,Căn hộ/Chung cư,Có,30300000,218268000
699,38590,38590,Bành Nguyệt Đ*t,Nữ,2001-12-16,"1912/840, Cô Giang, Phường An Khánh, Quận 3, Hà Nam, Việt Nam",Hà Nam,Việt Nam,826-522-1679x44409,adawson@example.org,Designer,Đại học,Độc thân,Loyalty,2018-10-08,,Active,283,93,0.04,TN655,21,345,85,204,394,177,False,9,14,6129302000,83725000,866767000,474611000,118389000,161329000,54112200,9669350,79,73,30,0.4726877351160408,Khách hàng không hài lòng với trải nghiệm mua hàng,9,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,"(['Cửa hàng trực tiếp'], [0])",False,0.3377887884305598,60,0.33,695,30,0.4341195275131058,Tạm ổn,2743000,Đầu tư,Trên 3 tỷ,Bất động sản thương mại,Không,35000000,109836000
700,90671,90671,Lâm Oanh H***n,Nữ,1996-09-23,"2520/7/60, Trương Đăng Quế, Phường 4, Quận 9, Lâm Đồng, Việt Nam",Lâm Đồng,Việt Nam,001-921-996-7221x01155,wweber@example.org,Giáo viên,Sinh viên,Có gia đình,VIP,2022-03-21,,Active,847,468,0.1,IA826,26,105,310,76,57,801,False,9,17,5000939000,866317000,286280000,906204000,372257000,621236000,16272200,7462530,193,30,5,0.6731830801105035,Sản phẩm không như hình ảnh minh họa,5,Vấn đề khác,Thanh toán bằng QR Code,"(['Điểm thanh toán tự động'], [0])",False,0.589681976839182,99,0.57,265,4,0.9231727382094124,Rất ổn định,3054000,Đầu tư,Dưới 300 triệu,Đất đai,Có,14100000,407208000
701,60240,60240,Nguyễn Hải M*i,Nam,2004-04-19,"90/87/132/282/249b, Ngô Đức Kế, Phường An Phú Đông, Ba Vì, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-452-685-3852,bryanking@example.org,Kỹ sư phần mềm,Thạc sĩ,Có 2 bé,VIP,2022-08-28,,Active,992,180,0.1,EA131,18,411,349,196,473,470,True,15,17,8143057000,700453000,633618000,536396000,208934000,802522000,15381100,421740,51,26,9,0.9906072368812808,Sản phẩm không hoạt động đúng cách,4,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,"(['Điểm thanh toán tự động'], [0])",False,0.246330538814033,39,0.25,931,3,0.9810956970009844,Rất ổn định,2050000,Kinh doanh truyền thống,Trên 3 tỷ,Nhà ở chính,Có,8200000,591108000
702,25648,25648,Bạch Vân K**i,Nữ,1982-06-24,"767/80/174/260, Đinh Tiên Hoàng, Phường 3, Quận 2, Hà Nội, Việt Nam",Hà Nội,Việt Nam,378-619-2577x61070,jessica23@example.com,Lập trình viên,Sinh viên,Độc thân,VIP,2019-11-19,,Active,801,286,0.1,OO489,40,448,284,237,37,338,False,9,17,4505953000,302100000,241515000,762286000,882245000,89320000,50657400,3952460,121,87,18,0.8039538981041459,Sản phẩm không hoạt động đúng cách,8,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,"(['Ứng dụng điện thoại di động'], [0])",True,0.6046310481321364,65,0.58,209,30,0.9287976006114186,Ổn định,9943000,Kinh doanh truyền thống,Dưới 300 triệu,Đất đai,Có,41300000,458496000
703,43874,43874,Dương Thảo K**i,Nam,2003-12-05,"622/65/45/288j, Cống Lở, Phường Bình Trưng Tây, Quốc Oai, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,502-467-8442,fcarrillo@example.net,Lập trình viên,Đi làm,Độc thân,VIP,2019-11-23,,Active,868,425,0.07,UQ944,19,858,256,100,360,385,True,21,1,7391467000,113840000,65511000,396997000,972586000,678311000,46996500,7463880,73,63,2,0.0705185245528361,Dịch vụ không chuyên nghiệp,5,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,"(['Điểm thanh toán tự động'], [0])",True,0.9261704037965126,46,0.18,827,10,0.8086126394358104,Rất ổn định,8062000,Đầu tư,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Có,30500000,501972000
704,98278,98278,Cung Vũ T**g,Nam,1992-07-21,"141/39/62/85/363Q, Ngô Đức Kế, Phường Tam Phú, Hòa Bình, Lâm Đồng, Việt Nam",Lâm Đồng,Việt Nam,+1-716-920-2612,iperkins@example.org,Nhân viên,Tiến sĩ,Độc thân,Loyalty,2018-08-22,,Active,257,205,0.03,NG184,30,598,160,176,127,395,False,22,12,6144384000,253970000,879008000,465872000,762226000,561593000,58563900,6690760,14,41,36,0.1517981098317631,Sản phẩm không hoạt động đúng cách,14,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),"(['Cửa hàng trực tiếp'], [0])",True,0.5323316115576715,69,0.06,345,23,0.614765354554477,Tạm ổn,6715000,Kinh doanh online,Trên 1 tỷ,Căn hộ/Chung cư,Không,15500000,479136000
705,50419,50419,Võ Thành H***g,Nữ,1998-12-23,"1614/76/69/34/259, Đường Số 10, Phường Linh Tây, Quận 9, Đồng Nai, Việt Nam",Đồng Nai,Việt Nam,001-840-870-5465x539,justinfrench@example.com,Kiến trúc sư,Sinh viên,Đã kết hôn,VIP,2015-07-24,,Active,614,200,0.1,FX990,24,837,354,252,303,915,False,13,10,1534419000,258057000,965126000,595324000,379103000,513295000,86125300,9941370,146,47,1,0.527308567939844,Sản phẩm không đáp ứng yêu cầu của khách hàng,6,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,"(['Cửa hàng trực tiếp'], [0])",False,0.2323399564832122,72,0.94,330,29,0.1232890031598444,Rất ổn định,7665000,Kinh doanh online,Trên 3 tỷ,Nhà ở chính,Có,43100000,555240000
706,60462,60462,Bùi Mỹ N****n,Nữ,2004-04-30,"1292/207, Huỳnh Thúc Kháng, Phường An Lạc, Thạch Thất, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,(762)469-2635x91629,phelpsdevon@example.org,Bác sĩ,Đi làm,Có gia đình,VIP,2016-08-18,2017-02-04,Expired,542,419,0.1,QD365,18,96,268,30,290,909,True,7,1,79720000,57140000,777017000,138641000,209858000,25823000,49592800,4163090,35,76,44,0.7013411731286351,Sản phẩm không hoạt động đúng cách,14,Sản phẩm gửi sai,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.1414234366137194,65,0.48,884,21,0.7496899912248269,Rất ổn định,6962000,Kinh doanh online,Trên 1 tỷ,Đất đai,Có,9600000,228180000
707,97314,97314,Mã Đức N**c,Nam,1943-11-18,"1881/44/17/223, Đinh Tiên Hoàng, Phường 11, Long Biên, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-655-253-0304x935,sullivanjanice@example.org,Lập trình viên,Trung học phổ thông,Độc thân,Loyalty,2020-06-06,,Active,289,116,0.05,MQ950,79,586,22,204,384,715,True,9,7,1212602000,988925000,123730000,101721000,155077000,465051000,78843100,6893810,120,11,50,0.6737610685297254,Khách hàng không hài lòng với trải nghiệm mua hàng,11,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),"(['Cửa hàng trực tiếp'], [0])",True,0.8403456267035269,46,0.38,573,25,0.4347361531753743,Ổn định,5121000,Kinh doanh truyền thống,Dưới 300 triệu,Bất động sản thương mại,Có,16100000,54996000
708,51244,51244,Bùi Thái N**c,Nữ,1990-07-26,"32/34/40/103/381t, Cách Mạng Tháng Tám, Phường 6, Quận 8, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(445)215-5938,qbradley@example.org,Công nhân,Đại học,Có gia đình,VIP,2016-01-11,,Active,801,6,0.1,EJ181,32,176,33,67,298,454,False,19,4,3427722000,315368000,858511000,868865000,58707000,877489000,50299400,7096850,57,10,9,0.6601025394308893,Sản phẩm không đáp ứng yêu cầu của khách hàng,7,Vấn đề khác,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.4191906515250266,14,0.22,196,25,0.0317614291772374,Rất ổn định,2251000,Cho thuê,Dưới 300 triệu,Căn hộ/Chung cư,Có,6000000,76620000
709,77742,77742,Pho Thành T*,Nam,2000-01-11,"1701/443, Đường Nguyễn Văn A, Phường Bình Trưng Tây, Quận 12, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,871-653-8633x0654,stevenmeyers@example.com,Lập trình viên,Sinh viên,Độc thân,VIP,2016-11-13,,Active,588,331,0.1,CN970,22,743,300,222,288,358,True,11,2,3366772000,309093000,316169000,912683000,292588000,297623000,52319600,6406830,140,16,1,0.3532602607240447,Sản phẩm không hoạt động đúng cách,9,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.6277247483675719,76,0.56,49,12,0.3260754508280852,Rất ổn định,9578000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Đất đai,Có,37700000,2220000
710,57200,57200,Tống Trân L**h,Nữ,1995-02-19,"2706/19/54/228/385, Vĩnh Viễn, Phường An Phú, Quận Thủ Đức, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,936.946.5336x58900,samanthastrong@example.com,Kỹ sư phần mềm,Đi làm,Độc thân,VIP,2014-07-29,,Active,868,429,0.1,ZH212,27,471,280,262,265,683,True,20,10,4950467000,58282000,470694000,209855000,494254000,569899000,25609100,1380610,94,24,37,0.7882431512029983,Sản phẩm không đáp ứng yêu cầu của khách hàng,10,Sản phẩm gửi sai,Chuyển khoản ngân hàng,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.0638541073528603,66,0.99,942,37,0.9772076554486052,Rất ổn định,5623000,Kinh doanh online,Dưới 300 triệu,Căn hộ/Chung cư,Có,6000000,366024000
711,83116,83116,Đỗ Nhật T**y,Nữ,2007-08-07,"1779/56/185/246s, Phan Đăng Lưu, Phường An Hòa, Thanh Xuân, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,909.343.5967x137,hahnjacob@example.org,Nhân viên hỗ trợ kỹ thuật,Đi làm,Có 1 bé,VIP,2017-08-30,,Active,509,373,0.07,DZ732,15,407,344,168,285,229,True,8,7,8455587000,164982000,530574000,477343000,746240000,255667000,41033800,9466380,49,72,12,0.1096811728411119,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Sản phẩm không đúng mô tả,Thẻ tín dụng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.0064345407125933,60,0.05,609,45,0.3585347889215751,Rất ổn định,427000,Cho thuê,Từ 300 triệu tới 1 tỷ,Đất đai,Có,48100000,425772000
712,16898,16898,Mạc Đức T***h,Nam,1999-04-20,"1441/33/50/263/64, Hoàng Sa, Phường Linh Chiểu, Quận 1, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-679-914-0572,comptondaniel@example.net,Công nhân,Đại học,Có 1 bé,VIP,2019-06-24,,Active,642,303,0.05,NN615,23,758,340,182,384,660,False,10,20,5980562000,651717000,71091000,614938000,706587000,473453000,61175700,8938700,65,43,2,0.478387306182344,Sản phẩm không như hình ảnh minh họa,6,Khách hàng không nhận được hàng,Chuyển khoản ngân hàng,"(['Ứng dụng điện thoại di động'], [0])",False,0.3727860808154392,72,0.66,512,2,0.1940134283261781,Ổn định,9524000,Cho thuê,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,35600000,598368000
713,79984,79984,Uông Oanh T**ý,Nam,2003-01-11,"1222/4/3/247/86, Trần Hưng Đạo, Phường Linh Đông, Hòa Bình, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(328)287-7418x090,jasonhorton@example.org,Nhiếp ảnh gia,Sinh viên,Độc thân,Loyalty,2019-10-10,2020-07-21,Expired,270,123,0.05,QV644,19,769,361,83,244,521,False,9,12,7779854000,392519000,857891000,216277000,880185000,513116000,36634500,7286450,97,69,51,0.9816390580261124,Dịch vụ không chuyên nghiệp,1,Sản phẩm nhận không đủ số lượng,Chuyển khoản ngân hàng,"(['Ứng dụng điện thoại di động'], [0])",False,0.82645493363218,32,0.89,837,16,0.3903599360972684,Tạm ổn,3183000,Kinh doanh truyền thống,Dưới 300 triệu,Bất động sản thương mại,Không,13600000,359628000
714,94055,94055,Đinh Trung N*a,Nam,2007-06-11,"1312/5/129a, Phó Đức Chính, Phường An Hòa, Long Biên, Hà Giang, Việt Nam",Hà Giang,Việt Nam,615-426-9858,qcarey@example.com,Giám đốc,Đi làm,Có 2 bé,Loyalty,2016-06-20,,Active,143,73,0.05,RB682,15,338,346,218,50,609,True,13,7,9394664000,329665000,729584000,54389000,764638000,275817000,11976700,1564400,294,75,61,0.1151697221169224,Sản phẩm không hoạt động đúng cách,1,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.7205936496631262,99,0.51,240,2,0.4573287574166499,Rất ổn định,9557000,Kinh doanh online,Trên 1 tỷ,Căn hộ/Chung cư,Không,37000000,288444000
715,62384,62384,Võ Ngọc N****n,Nam,1989-12-20,"2996/24, Đường Bạch Đằng, Phường 3, Quận 6, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,224-458-5978x09324,chapmanwilliam@example.org,Lập trình viên,Đi làm,Độc thân,VIP,2016-03-16,,Active,674,284,0.07,AT478,33,212,137,240,132,928,False,14,14,27351000,712058000,910138000,693397000,800354000,940970000,71490700,3524020,17,95,8,0.1520197190305515,Sản phẩm giao muộn so với hẹn giao,9,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.6859985175493556,42,0.91,118,13,0.6914221063388697,Rất ổn định,2106000,Làm thuê,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Có,40600000,519372000
716,13492,13492,Diệp Thảo T***h,Nam,1999-11-12,"1037/63/31/10/257X, Trần Hưng Đạo, Phường Bình Trưng Đông, Quận 7, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,+1-427-208-1513x7806,brooke89@example.org,Lập trình viên,Sinh viên,Có gia đình,VIP,2015-09-12,,Active,504,301,0.07,BQ833,23,633,130,140,582,859,True,21,9,8078793000,233425000,439448000,136863000,427022000,468939000,78138600,5585620,56,3,10,0.396750407468538,Sản phẩm không hoạt động đúng cách,14,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,"(['Điểm thanh toán tự động'], [0])",False,0.5494037146498724,98,0.08,321,20,0.0837811526954533,Rất ổn định,9939000,Kinh doanh online,Trên 1 tỷ,Bất động sản thương mại,Có,31300000,593664000
717,90915,90915,Hồ Trường T***h,Nam,2003-08-21,"2808/77/105/91L, Tô Hiến Thành, Phường 3, Quận Tân Bình, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,4699231573,wagnerjennifer@example.com,Kiến trúc sư,Tiến sĩ,Có gia đình,VIP,2021-01-28,,Active,685,337,0.1,BT366,19,804,322,16,62,760,True,17,18,8563881000,416584000,146679000,48004000,666199000,437749000,98491100,950080,216,59,15,0.2745208523634002,Vấn đề khác,6,Vấn đề khác,Thanh toán bằng QR Code,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.9985584365810916,73,0.14,658,42,0.1386702732157753,Ổn định,4207000,Cho thuê,Trên 1 tỷ,Căn hộ/Chung cư,Có,4400000,374964000
718,22489,22489,La Hoài T***h,Nữ,2003-08-12,"2139/947, Phó Đức Chính, Phường Tam Phú, Quốc Oai, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-597-546-0574x3924,david54@example.org,Lập trình viên,Sinh viên,Có 1 bé,Loyalty,2019-05-10,2019-09-16,Expired,439,246,0.05,RW980,19,547,1,164,231,73,False,2,5,5654120000,419285000,73387000,232404000,582844000,879579000,26646600,3715510,69,87,36,0.0775924352022358,Vấn đề khác,11,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.6750975930419802,54,0.76,587,45,0.424360914634671,Thất thường,2408000,Kinh doanh truyền thống,Trên 1 tỷ,Nhà ở chính,Không,26900000,13836000
719,78687,78687,Hồ Quỳnh K***h,Nữ,1984-05-10,"2627/49/102B, Phan Văn Hân, Phường An Khánh, Quận 12, Hà Nội, Việt Nam",Hà Nội,Việt Nam,301-483-9795,fthompson@example.com,Nhiếp ảnh gia,Đi làm,Độc thân,VIP,2017-04-19,,Active,557,364,0.1,IM157,38,825,35,34,390,592,True,11,6,6749431000,529771000,221211000,701271000,492855000,42545000,52238400,6872850,58,71,46,0.4385086306026877,Khách hàng không hài lòng với trải nghiệm mua hàng,4,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,"(['Điểm thanh toán tự động'], [0])",True,0.022295814426816,83,0.32,431,12,0.4508842652410147,Ổn định,6844000,Cho thuê,Trên 3 tỷ,Đất đai,Không,3100000,171456000
720,34745,34745,Hồ Thái K**i,Nam,1982-10-23,"2737/15/37/140/43, Cống Lở, Phường 9, Hai Bà Trưng, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(885)423-8238x441,jenningsbrian@example.com,Đầu bếp,Đại học,Độc thân,VIP,2015-11-03,,Active,800,98,0.1,TL900,40,889,206,226,139,555,True,14,8,7747135000,334671000,174723000,693030000,296180000,704456000,95503800,1529960,236,76,2,0.7008361539866136,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Vấn đề khác,Thẻ tín dụng,"(['Ứng dụng điện thoại di động'], [0])",True,0.2319527905584913,87,0.14,476,35,0.4175199444881733,Rất ổn định,1010000,Kinh doanh truyền thống,Trên 3 tỷ,Căn hộ/Chung cư,Có,28400000,80760000
721,94265,94265,Kỷ Hồng H***n,Nữ,1990-02-13,"1713/80/38/125/365w, Đường Số 8, Phường 5, Nam Từ Liêm, Hà Nam, Việt Nam",Hà Nam,Việt Nam,209.403.0502x8959,brandon34@example.net,Designer,Đi làm,Độc thân,VIP,2020-05-19,,Active,520,516,0.07,SF141,32,197,298,208,279,624,False,11,12,5335478000,70693000,262897000,804147000,81668000,201999000,95170100,8057170,90,36,4,0.7810179345571271,Dịch vụ không chuyên nghiệp,11,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),"(['Cửa hàng trực tiếp'], [0])",False,0.2850169049687724,3,0.5,124,44,0.446821353080359,Rất ổn định,490000,Cho thuê,Trên 3 tỷ,Căn hộ/Chung cư,Có,10400000,95700000
722,23598,23598,Mộc Thành L*n,Nam,1995-08-06,"2678/18/129/258/317d, Trương Quyền, Phường 3, Đống Đa, Quảng Ngãi, Việt Nam",Quảng Ngãi,Việt Nam,4304071291,sabrinasmith@example.net,Kỹ sư phần mềm,Sinh viên,Độc thân,VIP,2022-11-17,,Active,874,528,0.1,FZ343,27,339,153,165,171,941,False,23,10,1665960000,46567000,723351000,616340000,810847000,542901000,22167200,5843720,69,75,49,0.2040057442957992,Sản phẩm không hoạt động đúng cách,3,Vấn đề khác,Chuyển khoản ngân hàng,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.4741075158505302,13,0.32,583,1,0.7241498517042277,Rất ổn định,219000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Bất động sản thương mại,Không,39300000,400380000
